traffic_byte_counter,ping_loss_rate,isp,technology,state
0.024712162,0.0,Verizon,Satellite,NH
0.03938392,0.0,Verizon,Satellite,NH
0.017204441,0.0,Verizon,Satellite,NH
0.024943944,0.0,Verizon,Satellite,NH
0.02434994,0.0,Verizon,Satellite,NH
0.069074646,0.0,Verizon,Satellite,NH
0.017135201,0.0,Verizon,Satellite,NH
0.017263146,0.0,Verizon,Satellite,NH
0.028721388,0.0,Verizon,Satellite,NH
0.03805963,0.0,Verizon,Satellite,NH
0.017017152,0.0,Verizon,Satellite,NH
0.017411714,0.0,Verizon,Satellite,NH
0.024647418,0.0,Verizon,Satellite,NH
0.04144544,0.0,Verizon,Satellite,NH
0.020060014,0.0,Verizon,Satellite,NH
0.056956287,0.0,Verizon,Satellite,NH
0.027032904,0.0,Verizon,Satellite,NH
0.041679855,0.0,Verizon,Satellite,NH
0.017743545,0.0,Verizon,Satellite,NH
0.023750052,0.0,Verizon,Satellite,NH
0.029577114,0.0,Verizon,Satellite,NH
0.039760143,0.0,Verizon,Satellite,NH
0.01720749,0.0,Verizon,Satellite,NH
0.023067163,0.0,Verizon,Satellite,NH
0.030243635,0.0,Verizon,Satellite,NH
0.069913425,0.0,Verizon,Satellite,NH
0.019289365,0.0,Verizon,Satellite,NH
0.024494281,0.0,Verizon,Satellite,NH
0.028225629,0.0,Verizon,Satellite,NH
0.03809851,0.0,Verizon,Satellite,NH
0.017017676,0.0,Verizon,Satellite,NH
0.021826154,0.0,Verizon,Satellite,NH
0.033776272,0.0,Charter,Cable,Ia
0.023665812,0.0,Charter,Cable,Ia
0.012978818,0.0,Charter,Cable,Ia
0.011809322,0.0,Charter,Cable,Ia
0.013940142,0.0,Charter,Cable,Ia
0.022287311,0.0,Charter,Cable,Ia
0.008465884,0.0,Charter,Cable,Ia
0.012090529,0.0,Charter,Cable,Ia
0.01888644,0.0,Charter,Cable,Ia
0.022729365,0.0,Charter,Cable,Ia
0.013374917,0.0,Charter,Cable,Ia
0.009688044,0.0,Charter,Cable,Ia
0.021695409,0.0,Charter,Cable,Ia
0.02181991,0.0,Charter,Cable,Ia
0.008755695,0.0,Charter,Cable,Ia
0.007207424,0.0,Charter,Cable,Ia
0.019895943,0.0,Charter,Cable,Ia
0.02132095,0.0,Charter,Cable,Ia
0.008107023,0.0,Charter,Cable,Ia
0.012861733,0.0,Charter,Cable,Ia
0.022019967,0.0,Charter,Cable,Ia
0.020554576,0.0,Charter,Cable,Ia
0.011000819,0.0,Charter,Cable,Ia
0.008066279,0.0,Charter,Cable,Ia
0.01904489,0.0,Charter,Cable,Ia
0.021815216,0.0,Charter,Cable,Ia
0.008512051,0.0,Charter,Cable,Ia
0.012825892,0.0,Charter,Cable,Ia
0.0163528,0.0,Charter,Cable,Ia
0.020298015,0.0,Charter,Cable,Ia
0.0103094615,0.0,Charter,Cable,Ia
0.0117184995,0.0,Charter,Cable,Ia
0.023694746,0.0,Charter,Cable,Ia
0.020851241,0.0,Charter,Cable,Ia
0.009998307,0.0,Charter,Cable,Ia
0.013119709,0.0,Charter,Cable,Ia
0.023690062,0.0,Charter,Cable,Ia
0.025560286,0.0,Charter,Cable,Ia
0.009730362,0.0,Charter,Cable,Ia
0.010735318,0.0,Charter,Cable,Ia
0.022165593,0.0,Charter,Cable,Ia
0.023515278,0.0,Charter,Cable,Ia
0.0112772,0.0,Charter,Cable,Ia
0.013469821,0.0,Charter,Cable,Ia
0.023542212,0.0,Charter,Cable,Ia
0.021386666,0.0,Charter,Cable,Ia
0.008228194,0.0,Charter,Cable,Ia
0.010893735,0.0,Charter,Cable,Ia
0.02438708,0.0,Charter,Cable,Ia
0.024433117,0.0,Charter,Cable,Ia
0.009534908,0.0,Charter,Cable,Ia
0.008544243,0.0,Charter,Cable,Ia
0.019305946,0.0,Charter,Cable,Ia
0.020093778,0.0,Charter,Cable,Ia
0.008858029,0.0,Charter,Cable,Ia
0.008238577,0.0,Charter,Cable,Ia
0.024728034,0.0,Charter,Cable,WI
0.0138194505,0.0,Charter,Cable,WI
0.013154536,0.0,Charter,Cable,WI
0.016808096,0.0,Charter,Cable,WI
0.10788712,0.0,Charter,Cable,WI
0.12246726,0.0,Charter,Cable,WI
0.027544733,0.0,Charter,Cable,WI
0.20415622,0.0,Charter,Cable,WI
0.12592967,0.0,Charter,Cable,WI
0.058811978,0.0,Charter,Cable,WI
0.0143804625,0.0,Charter,Cable,WI
0.013149367,0.0,Charter,Cable,WI
0.09299658,0.0,Charter,Cable,WI
0.102379896,0.0,Charter,Cable,WI
0.02008597,0.0,Charter,Cable,WI
0.14442791,0.0,Charter,Cable,WI
0.05173698,0.0,Charter,Cable,WI
0.056966864,0.0,Charter,Cable,WI
0.0146495765,0.0,Charter,Cable,WI
0.012700129,0.0,Charter,Cable,WI
0.15713789,0.0,Charter,Cable,WI
0.19523554,0.0,Charter,Cable,WI
0.02789009,0.0,Charter,Cable,WI
0.057307985,0.0,Charter,Cable,WI
0.03005783,0.0,Charter,Cable,WI
0.18533413,0.0,Charter,Cable,WI
0.015265772,0.0,Charter,Cable,WI
0.17135634,0.0,Charter,Cable,WI
0.032879617,0.0,Charter,Cable,WI
0.020734807,0.0,Charter,Cable,WI
0.014604505,0.0,Charter,Cable,WI
0.023895781,0.0,Charter,Cable,WI
0.0408811,0.0,Charter,Cable,WI
0.016253226,0.0,Charter,Cable,WI
0.015807003,0.0,Charter,Cable,WI
0.020781076,0.0,Charter,Cable,WI
0.036558982,0.0,Charter,Cable,WI
0.02824251,0.0,Charter,Cable,WI
0.02176843,0.0,Charter,Cable,WI
0.025483813,0.0,Charter,Cable,WI
0.065377064,0.0,Charter,Cable,WI
0.018828219,0.0,Charter,Cable,WI
0.017556308,0.0,Charter,Cable,WI
0.013540049,0.0,Charter,Cable,WI
0.035415664,0.0,Charter,Cable,WI
0.019786252,0.0,Charter,Cable,WI
0.013787809,0.0,Charter,Cable,WI
0.017108774,0.0,Charter,Cable,WI
0.041926704,0.0,Charter,Cable,WI
0.023622315,0.0,Charter,Cable,WI
0.017602066,0.0,Charter,Cable,WI
0.019388326,0.0,Charter,Cable,WI
0.033802368,0.0,Charter,Cable,WI
0.09287436,0.0,Charter,Cable,WI
0.016997984,0.0,Charter,Cable,WI
0.0258486,0.0,Charter,Cable,WI
0.020627469,0.0,Charter,Cable,NJ
0.022125956,0.0,Charter,Cable,NJ
0.039221525,0.0,Charter,Cable,NJ
0.019232051,0.0,Charter,Cable,NJ
0.030550513,0.0,Charter,Cable,NJ
0.023733899,0.0,Charter,Cable,NJ
0.024187572,0.0,Charter,Cable,NJ
0.017412659,0.0,Charter,Cable,NJ
0.027808692,0.0,Charter,Cable,NJ
0.02354929,0.0,Charter,Cable,NJ
0.023702282,0.0,Charter,Cable,NJ
0.017120032,0.0,Charter,Cable,NJ
0.020514112,0.0,Charter,Cable,NJ
0.021303385,0.0,Charter,Cable,NJ
0.023027616,0.0,Charter,Cable,NJ
0.017054118,0.0,Charter,Cable,NJ
0.029440565,0.0,Charter,Cable,NJ
0.014192697,0.0,Charter,Cable,NJ
0.017855145,0.0,Charter,Cable,NJ
0.017751498,0.0,Charter,Cable,NJ
0.027801022,0.0,Charter,Cable,NJ
0.022687035,0.0,Charter,Cable,NJ
0.026754573,0.0,Charter,Cable,NJ
0.019943904,0.0,Charter,Cable,NJ
0.023450263,0.0,Charter,Cable,NJ
0.024767278,0.0,Charter,Cable,NJ
0.025807053,0.0,Charter,Cable,NJ
0.025393438,0.0,Charter,Cable,NJ
0.026383959,0.0,Charter,Cable,NJ
0.022366174,0.0,Charter,Cable,NJ
0.022972297,0.0,Charter,Cable,NJ
0.012791297,0.0,Charter,Cable,NJ
0.02958209,0.0,Charter,Cable,NJ
0.020533843,0.0,Charter,Cable,NJ
0.026228748,0.0,Charter,Cable,NJ
0.01612381,0.0,Charter,Cable,NJ
0.034961376,0.0,Charter,Cable,NJ
0.024787143,0.0,Charter,Cable,NJ
0.026341354,0.0,Charter,Cable,NJ
0.013526809,0.0,Charter,Cable,NJ
0.025139317,0.0,Charter,Cable,NJ
0.027039181,0.0,Charter,Cable,NJ
0.02389574,0.0,Charter,Cable,NJ
0.019812318,0.0,Charter,Cable,NJ
0.028725581,0.0,Charter,Cable,NJ
0.01819491,0.0,Charter,Cable,NJ
0.02373945,0.0,Charter,Cable,NJ
0.02286119,0.0,Charter,Cable,NJ
0.03867088,0.0,Charter,Cable,NJ
0.028946416,0.0,Charter,Cable,NJ
0.025408896,0.0,Charter,Cable,NJ
0.016966289,0.0,Charter,Cable,NJ
0.021274889,0.0,Charter,Cable,NJ
0.022865996,0.0,Charter,Cable,NJ
0.02386167,0.0,Charter,Cable,NJ
0.014712877,0.0,Charter,Cable,NJ
0.03709756,0.0,Wildblue/ViaSat,Satellite,IA
0.023108646,0.0,Wildblue/ViaSat,Satellite,IA
0.0089775855,0.0,Wildblue/ViaSat,Satellite,IA
0.023843028,0.0,Wildblue/ViaSat,Satellite,IA
0.13660052,0.0,Wildblue/ViaSat,Satellite,IA
0.0447927,0.0,Wildblue/ViaSat,Satellite,IA
0.0352796,0.0,Wildblue/ViaSat,Satellite,IA
0.019895284,0.0,Wildblue/ViaSat,Satellite,IA
0.022663075,0.0,Wildblue/ViaSat,Satellite,IA
0.021633685,0.0,Wildblue/ViaSat,Satellite,IA
0.009505846,0.0,Wildblue/ViaSat,Satellite,IA
0.018851854,0.0,Wildblue/ViaSat,Satellite,IA
0.017368956,0.0,Wildblue/ViaSat,Satellite,IA
0.026982091,0.0,Wildblue/ViaSat,Satellite,IA
0.009169263,0.0,Wildblue/ViaSat,Satellite,IA
0.018000113,0.0,Wildblue/ViaSat,Satellite,IA
0.02021995,0.0,Wildblue/ViaSat,Satellite,IA
0.021633307,0.0,Wildblue/ViaSat,Satellite,IA
0.013870728,0.0,Wildblue/ViaSat,Satellite,IA
0.022342129,0.0,Wildblue/ViaSat,Satellite,IA
0.02245399,0.0,Wildblue/ViaSat,Satellite,IA
0.02241074,0.0,Wildblue/ViaSat,Satellite,IA
0.011489285,0.0,Wildblue/ViaSat,Satellite,IA
0.0147397565,0.0,Wildblue/ViaSat,Satellite,IA
0.024339972,0.0,Wildblue/ViaSat,Satellite,IA
0.022038678,0.0,Wildblue/ViaSat,Satellite,IA
0.010756018,0.0,Wildblue/ViaSat,Satellite,IA
0.01837831,0.0,Wildblue/ViaSat,Satellite,IA
0.02363293,0.0,Wildblue/ViaSat,Satellite,IA
0.022502728,0.0,Wildblue/ViaSat,Satellite,IA
0.008669935,0.0,Wildblue/ViaSat,Satellite,IA
0.017994158,0.0,Wildblue/ViaSat,Satellite,IA
0.14960653,0.0,Wildblue/ViaSat,Satellite,IA
0.24247845,0.0,Wildblue/ViaSat,Satellite,IA
0.021530677,0.0,Wildblue/ViaSat,Satellite,IA
0.034475625,0.0,Wildblue/ViaSat,Satellite,IA
0.068056755,0.0,Wildblue/ViaSat,Satellite,IA
0.20442447,0.0,Wildblue/ViaSat,Satellite,IA
0.014557037,0.0,Wildblue/ViaSat,Satellite,IA
0.016667426,0.0,Wildblue/ViaSat,Satellite,IA
0.04084106,0.0,Wildblue/ViaSat,Satellite,IA
0.12990078,0.0,Wildblue/ViaSat,Satellite,IA
0.013933185,0.0,Wildblue/ViaSat,Satellite,IA
0.02427432,0.0,Wildblue/ViaSat,Satellite,IA
0.05401734,0.0,Wildblue/ViaSat,Satellite,IA
0.13569683,0.0,Wildblue/ViaSat,Satellite,IA
0.057566952,0.0,Wildblue/ViaSat,Satellite,IA
0.021376157,0.0,Wildblue/ViaSat,Satellite,IA
0.028463917,0.0,Wildblue/ViaSat,Satellite,IA
0.03416133,0.0,Wildblue/ViaSat,Satellite,IA
0.05868836,0.0,Wildblue/ViaSat,Satellite,IA
0.023797665,0.0,Wildblue/ViaSat,Satellite,IA
0.23739904,0.0,Wildblue/ViaSat,Satellite,IA
0.10536405,0.0,Wildblue/ViaSat,Satellite,IA
0.20864666,0.0,Wildblue/ViaSat,Satellite,IA
0.07165489,0.0,Wildblue/ViaSat,Satellite,IA
0.03424772,0.0,Wildblue/ViaSat,Satellite,LA
0.03230208,0.0,Wildblue/ViaSat,Satellite,LA
0.012183468,0.0,Wildblue/ViaSat,Satellite,LA
0.038719017,0.0,Wildblue/ViaSat,Satellite,LA
0.023052009,0.0,Wildblue/ViaSat,Satellite,LA
0.026577402,0.0,Wildblue/ViaSat,Satellite,LA
0.008792072,0.0,Wildblue/ViaSat,Satellite,LA
0.017032143,0.0,Wildblue/ViaSat,Satellite,LA
0.017031088,0.0,Wildblue/ViaSat,Satellite,LA
0.029954141,0.0,Wildblue/ViaSat,Satellite,LA
0.008920559,0.0,Wildblue/ViaSat,Satellite,LA
0.014959993,0.0,Wildblue/ViaSat,Satellite,LA
0.02335848,0.0,Wildblue/ViaSat,Satellite,LA
0.026046857,0.0,Wildblue/ViaSat,Satellite,LA
0.008943235,0.0,Wildblue/ViaSat,Satellite,LA
0.018694304,0.0,Wildblue/ViaSat,Satellite,LA
0.025557049,0.0,Wildblue/ViaSat,Satellite,LA
0.027128147,0.0,Wildblue/ViaSat,Satellite,LA
0.0083345845,0.0,Wildblue/ViaSat,Satellite,LA
0.020972565,0.0,Wildblue/ViaSat,Satellite,LA
0.016957082,0.0,Wildblue/ViaSat,Satellite,LA
0.026873035,0.0,Wildblue/ViaSat,Satellite,LA
0.009437333,0.0,Wildblue/ViaSat,Satellite,LA
0.062671535,0.0,Wildblue/ViaSat,Satellite,LA
0.052078474,0.0,Wildblue/ViaSat,Satellite,LA
0.026631588,0.0,Wildblue/ViaSat,Satellite,LA
0.010671372,0.0,Wildblue/ViaSat,Satellite,LA
0.012134401,0.0,Wildblue/ViaSat,Satellite,LA
0.01665045,0.0,Wildblue/ViaSat,Satellite,LA
0.031109126,0.0,Wildblue/ViaSat,Satellite,LA
0.00905682,0.0,Wildblue/ViaSat,Satellite,LA
0.040529806,0.0,Wildblue/ViaSat,Satellite,LA
0.015160463,0.0,Wildblue/ViaSat,Satellite,LA
0.026054032,0.0,Wildblue/ViaSat,Satellite,LA
0.008740477,0.0,Wildblue/ViaSat,Satellite,LA
0.11802492,0.0,Wildblue/ViaSat,Satellite,LA
0.016113369,0.0,Wildblue/ViaSat,Satellite,LA
0.02890755,0.0,Wildblue/ViaSat,Satellite,LA
0.010252673,0.0,Wildblue/ViaSat,Satellite,LA
0.0136724245,0.0,Wildblue/ViaSat,Satellite,LA
0.03492644,0.0,Wildblue/ViaSat,Satellite,LA
0.028514633,0.0,Wildblue/ViaSat,Satellite,LA
0.009076701,0.0,Wildblue/ViaSat,Satellite,LA
0.012066021,0.0,Wildblue/ViaSat,Satellite,LA
0.020904586,0.0,Wildblue/ViaSat,Satellite,LA
0.07261924,0.0,Wildblue/ViaSat,Satellite,LA
0.008831346,0.0,Wildblue/ViaSat,Satellite,LA
0.018134397,0.0,Wildblue/ViaSat,Satellite,LA
0.021380913,0.0,Wildblue/ViaSat,Satellite,LA
0.031121226,0.0,Wildblue/ViaSat,Satellite,LA
0.010075319,0.0,Wildblue/ViaSat,Satellite,LA
0.012089451,0.0,Wildblue/ViaSat,Satellite,LA
0.01813888,0.0,Wildblue/ViaSat,Satellite,LA
0.026900876,0.0,Wildblue/ViaSat,Satellite,LA
0.008688962,0.0,Wildblue/ViaSat,Satellite,LA
0.011815562,0.0,Wildblue/ViaSat,Satellite,LA
0.09050438,0.0,Charter,Cable,VT
0.09865195,0.0,Charter,Cable,VT
0.036806293,0.0,Charter,Cable,VT
0.095127136,0.0,Charter,Cable,VT
0.14379098,0.0,Charter,Cable,VT
0.08694724,0.0,Charter,Cable,VT
0.03458814,0.0,Charter,Cable,VT
0.043552168,0.0,Charter,Cable,VT
0.104157016,0.0,Charter,Cable,VT
0.15037712,0.0,Charter,Cable,VT
0.033056214,0.0,Charter,Cable,VT
0.03875406,0.0,Charter,Cable,VT
0.08335446,0.0,Charter,Cable,VT
0.07038421,0.0,Charter,Cable,VT
0.036795236,0.0,Charter,Cable,VT
0.036015254,0.0,Charter,Cable,VT
0.13843438,0.0,Charter,Cable,VT
0.08594816,0.0,Charter,Cable,VT
0.040871512,0.0,Charter,Cable,VT
0.039482877,0.0,Charter,Cable,VT
0.07897242,0.0,Charter,Cable,VT
0.12644143,0.0,Charter,Cable,VT
0.04645891,0.0,Charter,Cable,VT
0.041677654,0.0,Charter,Cable,VT
0.089514494,0.0,Charter,Cable,VT
0.085476555,0.0,Charter,Cable,VT
0.06730434,0.0,Charter,Cable,VT
0.06495197,0.0,Charter,Cable,VT
0.105455235,0.0,Charter,Cable,VT
0.11082979,0.0,Charter,Cable,VT
0.03451541,0.0,Charter,Cable,VT
0.060696032,0.0,Charter,Cable,VT
0.079744026,0.0,Charter,Cable,VT
0.13333622,0.0,Charter,Cable,VT
0.03571531,0.0,Charter,Cable,VT
0.0952469,0.0,Charter,Cable,VT
0.11039558,0.0,Charter,Cable,VT
0.140349,0.0,Charter,Cable,VT
0.04361099,0.0,Charter,Cable,VT
0.040581893,0.0,Charter,Cable,VT
0.15643021,0.0,Charter,Cable,VT
0.115649335,0.0,Charter,Cable,VT
0.033795834,0.0,Charter,Cable,VT
0.045706972,0.0,Charter,Cable,VT
0.08586787,0.0,Charter,Cable,VT
0.067601606,0.0,Charter,Cable,VT
0.040295605,0.0,Charter,Cable,VT
0.045276746,0.0,Charter,Cable,VT
0.11178279,0.0,Charter,Cable,VT
0.09841921,0.0,Charter,Cable,VT
0.04802269,0.0,Charter,Cable,VT
0.037561327,0.0,Charter,Cable,VT
0.10742026,0.0,Charter,Cable,VT
0.21489981,0.0,Charter,Cable,VT
0.04080812,0.0,Charter,Cable,VT
0.07397645,0.0,Charter,Cable,VT
0.036006738,0.0,Charter,Cable,NJ
0.016909027,0.0,Charter,Cable,NJ
0.010929813,0.0,Charter,Cable,NJ
0.012176174,0.0,Charter,Cable,NJ
0.021790018,0.0,Charter,Cable,NJ
0.016990395,0.0,Charter,Cable,NJ
0.0169115,0.0,Charter,Cable,NJ
0.023927504,0.0,Charter,Cable,NJ
0.027470795,0.0,Charter,Cable,NJ
0.020479435,0.0,Charter,Cable,NJ
0.006513595,0.0,Charter,Cable,NJ
0.023136029,0.0,Charter,Cable,NJ
0.030570935,0.0,Charter,Cable,NJ
0.027609162,0.0,Charter,Cable,NJ
0.0152119715,0.0,Charter,Cable,NJ
0.033899475,0.0,Charter,Cable,NJ
0.028526966,0.0,Charter,Cable,NJ
0.015897108,0.0,Charter,Cable,NJ
0.015819011,0.0,Charter,Cable,NJ
0.020139383,0.0,Charter,Cable,NJ
0.01975903,0.0,Charter,Cable,NJ
0.021127557,0.0,Charter,Cable,NJ
0.013807892,0.0,Charter,Cable,NJ
0.021005869,0.0,Charter,Cable,NJ
0.03592366,0.0,Charter,Cable,NJ
0.021550665,0.0,Charter,Cable,NJ
0.00972673,0.0,Charter,Cable,NJ
0.013069709,0.0,Charter,Cable,NJ
0.02253342,0.0,Charter,Cable,NJ
0.015780877,0.0,Charter,Cable,NJ
0.011389463,0.0,Charter,Cable,NJ
0.011794516,0.0,Charter,Cable,NJ
0.022611618,0.0,Charter,Cable,NJ
0.01691843,0.0,Charter,Cable,NJ
0.0118148085,0.0,Charter,Cable,NJ
0.016497938,0.0,Charter,Cable,NJ
0.026345365,0.0,Charter,Cable,NJ
0.017952692,0.0,Charter,Cable,NJ
0.012881728,0.0,Charter,Cable,NJ
0.02613995,0.0,Charter,Cable,NJ
0.030196186,0.0,Charter,Cable,NJ
0.020628123,0.0,Charter,Cable,NJ
0.012933624,0.0,Charter,Cable,NJ
0.024355512,0.0,Charter,Cable,NJ
0.02369993,0.0,Charter,Cable,NJ
0.090290174,0.0,Charter,Cable,NJ
0.015407067,0.0,Charter,Cable,NJ
0.030108318,0.0,Charter,Cable,NJ
0.030361563,0.0,Charter,Cable,NJ
0.021389382,0.0,Charter,Cable,NJ
0.013625325,0.0,Charter,Cable,NJ
0.02406452,0.0,Charter,Cable,NJ
0.03146583,0.0,Charter,Cable,NJ
0.023521744,0.0,Charter,Cable,NJ
0.019543344,0.0,Charter,Cable,NJ
0.013264255,0.0,Charter,Cable,NJ
0.030285742,0.0,Charter,Cable,NJ
0.013228793,0.0,Charter,Cable,NJ
0.003878687,0.0,Charter,Cable,NJ
0.0037432017,0.0,Charter,Cable,NJ
0.01436863,0.0,Charter,Cable,NJ
0.011695689,0.0,Charter,Cable,NJ
0.005016379,0.0,Charter,Cable,NJ
0.003932169,0.0,Charter,Cable,NJ
0.011915166,0.0,Charter,Cable,NJ
0.011345496,0.0,Charter,Cable,NJ
0.0038659938,0.0,Charter,Cable,NJ
0.004778202,0.0,Charter,Cable,NJ
0.0143086,0.0,Charter,Cable,NJ
0.013535946,0.0,Charter,Cable,NJ
0.0038783255,0.0,Charter,Cable,NJ
0.003327208,0.0,Charter,Cable,NJ
0.016255938,0.0,Charter,Cable,NJ
0.017262293,0.0,Charter,Cable,NJ
0.0039009517,0.0,Charter,Cable,NJ
0.0033117705,0.0,Charter,Cable,NJ
0.014074216,0.0,Charter,Cable,NJ
0.016884705,0.0,Charter,Cable,NJ
0.0038551057,0.0,Charter,Cable,NJ
0.0038748572,0.0,Charter,Cable,NJ
0.011768394,0.0,Charter,Cable,NJ
0.013272947,0.0,Charter,Cable,NJ
0.0039804373,0.0,Charter,Cable,NJ
0.004263022,0.0,Charter,Cable,NJ
0.01564718,0.0,Charter,Cable,NJ
0.011333672,0.0,Charter,Cable,NJ
0.0046474338,0.0,Charter,Cable,NJ
0.0038800247,0.0,Charter,Cable,NJ
0.011747653,0.0,Charter,Cable,NJ
0.011313783,0.0,Charter,Cable,NJ
0.0046642814,0.0,Charter,Cable,NJ
0.0033179824,0.0,Charter,Cable,NJ
0.016211495,0.0,Charter,Cable,NJ
0.013546554,0.0,Charter,Cable,NJ
0.0038690835,0.0,Charter,Cable,NJ
0.0033641295,0.0,Charter,Cable,NJ
0.014165907,0.0,Charter,Cable,NJ
0.01754295,0.0,Charter,Cable,NJ
0.003915693,0.0,Charter,Cable,NJ
0.003346572,0.0,Charter,Cable,NJ
0.0139850695,0.0,Charter,Cable,NJ
0.013304386,0.0,Charter,Cable,NJ
0.003908522,0.0,Charter,Cable,NJ
0.0038917665,0.0,Charter,Cable,NJ
0.01210643,0.0,Charter,Cable,NJ
0.013224049,0.0,Charter,Cable,NJ
0.0038693778,0.0,Charter,Cable,NJ
0.00388841,0.0,Charter,Cable,NJ
0.011716584,0.0,Charter,Cable,NJ
0.013151543,0.0,Charter,Cable,NJ
0.0038507837,0.0,Charter,Cable,NJ
0.003870162,0.0,Charter,Cable,NJ
0.02254531,0.0,Windstream,Satellite,NE
0.03937991,0.0,Windstream,Satellite,NE
0.016358126,0.0,Windstream,Satellite,NE
0.0017281298,0.0,Windstream,Satellite,NE
0.03932398,0.0,Windstream,Satellite,NE
0.05279695,0.0,Windstream,Satellite,NE
0.03723186,0.0,Windstream,Satellite,NE
0.0017532274,0.0,Windstream,Satellite,NE
0.032478742,0.0,Windstream,Satellite,NE
0.076667026,0.0,Windstream,Satellite,NE
0.038614612,0.0,Windstream,Satellite,NE
0.016525516,0.0,Windstream,Satellite,NE
0.013384347,0.0,Windstream,Satellite,NE
0.022922432,0.0,Windstream,Satellite,NE
0.029398467,0.0,Windstream,Satellite,NE
0.0017659783,0.0,Windstream,Satellite,NE
0.037910897,0.0,Windstream,Satellite,NE
0.029121777,0.0,Windstream,Satellite,NE
0.009318083,0.0,Windstream,Satellite,NE
0.021916056,0.0,Windstream,Satellite,NE
0.017136566,0.0,Windstream,Satellite,NE
0.034025423,0.0,Windstream,Satellite,NE
0.013879255,0.0,Windstream,Satellite,NE
0.021663887,0.0,Windstream,Satellite,NE
0.014868225,0.0,Windstream,Satellite,NE
0.031567346,0.0,Windstream,Satellite,NE
0.012463585,0.0,Windstream,Satellite,NE
0.024185121,0.0,Windstream,Satellite,NE
0.015540325,0.0,Windstream,Satellite,NE
0.03409648,0.0,Windstream,Satellite,NE
0.013770063,0.0,Windstream,Satellite,NE
0.023872575,0.0,Windstream,Satellite,NE
0.014781812,0.0,Windstream,Satellite,NE
0.033353012,0.0,Windstream,Satellite,NE
0.017548382,0.0,Windstream,Satellite,NE
0.022646053,0.0,Windstream,Satellite,NE
0.018408196,0.0,Windstream,Satellite,NE
0.03606892,0.0,Windstream,Satellite,NE
0.016686724,0.0,Windstream,Satellite,NE
0.031055305,0.0,Windstream,Satellite,NE
0.0016938018,0.0,Windstream,Satellite,NE
0.052754883,0.0,Windstream,Satellite,NE
0.03055716,0.0,Windstream,Satellite,NE
0.026982639,0.0,Windstream,Satellite,NE
0.029929373,0.0,Windstream,Satellite,NE
0.052367937,0.0,Windstream,Satellite,NE
0.013832105,0.0,Windstream,Satellite,NE
0.0017618315,0.0,Windstream,Satellite,NE
0.031422906,0.0,Windstream,Satellite,NE
0.04385492,0.0,Windstream,Satellite,NE
0.014855404,0.0,Windstream,Satellite,NE
0.027921641,0.0,Windstream,Satellite,NE
0.015593978,0.0,Windstream,Satellite,NE
0.02784149,0.0,Windstream,Satellite,NE
0.035314746,0.0,Windstream,Satellite,NE
0.033811565,0.0,Windstream,Satellite,NE
0.021146232,0.0,Charter,Cable,CA
0.011410621,0.0,Charter,Cable,CA
0.0066032964,0.0,Charter,Cable,CA
0.0068516377,0.0,Charter,Cable,CA
0.018966427,0.0,Charter,Cable,CA
0.015378994,0.0,Charter,Cable,CA
0.0059024687,0.0,Charter,Cable,CA
0.00650179,0.0,Charter,Cable,CA
0.017461408,0.0,Charter,Cable,CA
0.013806668,0.0,Charter,Cable,CA
0.0061102766,0.0,Charter,Cable,CA
0.0048356536,0.0,Charter,Cable,CA
0.01761421,0.0,Charter,Cable,CA
0.016869834,0.0,Charter,Cable,CA
0.003918432,0.0,Charter,Cable,CA
0.00497146,0.0,Charter,Cable,CA
0.02117304,0.0,Charter,Cable,CA
0.012137807,0.0,Charter,Cable,CA
0.006923732,0.0,Charter,Cable,CA
0.004907264,0.0,Charter,Cable,CA
0.0142814005,0.0,Charter,Cable,CA
0.01321367,0.0,Charter,Cable,CA
0.0060775387,0.0,Charter,Cable,CA
0.008162532,0.0,Charter,Cable,CA
0.01578503,0.0,Charter,Cable,CA
0.012926379,0.0,Charter,Cable,CA
0.0055447468,0.0,Charter,Cable,CA
0.0069243284,0.0,Charter,Cable,CA
0.021240111,0.0,Charter,Cable,CA
0.0141536435,0.0,Charter,Cable,CA
0.0054642484,0.0,Charter,Cable,CA
0.0049257097,0.0,Charter,Cable,CA
0.021267515,0.0,Charter,Cable,CA
0.015810069,0.0,Charter,Cable,CA
0.005919802,0.0,Charter,Cable,CA
0.006315435,0.0,Charter,Cable,CA
0.017342115,0.0,Charter,Cable,CA
0.01562124,0.0,Charter,Cable,CA
0.011815734,0.0,Charter,Cable,CA
0.006133999,0.0,Charter,Cable,CA
0.01638076,0.0,Charter,Cable,CA
0.015283919,0.0,Charter,Cable,CA
0.0061231395,0.0,Charter,Cable,CA
0.006749361,0.0,Charter,Cable,CA
0.01601754,0.0,Charter,Cable,CA
0.016383715,0.0,Charter,Cable,CA
0.004246872,0.0,Charter,Cable,CA
0.009234239,0.0,Charter,Cable,CA
0.021755466,0.0,Charter,Cable,CA
0.017132498,0.0,Charter,Cable,CA
0.005376214,0.0,Charter,Cable,CA
0.0076435236,0.0,Charter,Cable,CA
0.01874155,0.0,Charter,Cable,CA
0.02252367,0.0,Charter,Cable,CA
0.00606781,0.0,Charter,Cable,CA
0.0054148166,0.0,Charter,Cable,CA
0.11890343,0.0,Wildblue/ViaSat,Satellite,DE
0.027258934,0.0,Wildblue/ViaSat,Satellite,DE
